C:\Simcenter\Testxpress\ProjectData\BMW_GS_Test_260907\Data\Down_128.xdf,07.09.26,13:55:01,,,
,M4: Comp_Name_plate_x : SORD(C1,R1) Time[s],M4: Comp_Name_plate_x : SORD(C1,R1) [g],M5: Comp_Name_plate_x : LEVEL(C1) Time[s],M5: Comp_Name_plate_x : LEVEL(C1) [g],M6: Comp_Name_plate_y : SORD(C2,R1) Time[s],M6: Comp_Name_plate_y : SORD(C2,R1) [g],M7: Comp_Name_plate_y : LEVEL(C2) Time[s],M7: Comp_Name_plate_y : LEVEL(C2) [g],M8: Comp_Name_plate_z : SORD(C3,R1) Time[s],M8: Comp_Name_plate_z : SORD(C3,R1) [g],M9: Comp_Name_plate_z : LEVEL(C3) Time[s],M9: Comp_Name_plate_z : LEVEL(C3) [g],M10: LEVEL(R1) Time[s],M10: LEVEL(R1) [rpm]
Unit,s,g,s,g,s,g,s,g,s,g,s,g,s,rpm
Sensor,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,Tacho1
PointDir,,'',,'',,'',,'',,'',,'',,''
Info1,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,,,
,4.437500000,0.000000000,4.437500000,0.010748318,4.437500000,0.000000000,4.437500000,0.007257595,4.437500000,0.000000000,4.437500000,0.003282293,4.437500000,0.000000000
,4.453125000,0.000000000,4.453125000,0.011062697,4.453125000,0.000000000,4.453125000,0.007201379,4.453125000,0.000000000,4.453125000,0.003218856,4.453125000,0.000000000
,4.468750000,0.000000000,4.468750000,0.011323091,4.468750000,0.000000000,4.468750000,0.007234372,4.468750000,0.000000000,4.468750000,0.003228243,4.468750000,0.000000000
,4.484375000,0.000000000,4.484375000,0.011462480,4.484375000,0.000000000,4.484375000,0.007260793,4.484375000,0.000000000,4.484375000,0.003210991,4.484375000,0.000000000
,4.500000000,0.000000000,4.500000000,0.011607481,4.500000000,0.000000000,4.500000000,0.007242322,4.500000000,0.000000000,4.500000000,0.003260027,4.500000000,0.000000000
,4.515625000,0.000000000,4.515625000,0.011779785,4.515625000,0.000000000,4.515625000,0.007111858,4.515625000,0.000000000,4.515625000,0.003258626,4.515625000,0.000000000
,4.531250000,0.000000000,4.531250000,0.012009157,4.531250000,0.000000000,4.531250000,0.006948990,4.531250000,0.000000000,4.531250000,0.003241813,4.531250000,0.000000000
,4.546875000,0.000000000,4.546875000,0.012259668,4.546875000,0.000000000,4.546875000,0.006778044,4.546875000,0.000000000,4.546875000,0.003194872,4.546875000,0.000000000
,4.562500000,0.000000000,4.562500000,0.012178897,4.562500000,0.000000000,4.562500000,0.006626013,4.562500000,0.000000000,4.562500000,0.003205597,4.562500000,0.000000000
,4.578125000,0.000000000,4.578125000,0.012153318,4.578125000,0.000000000,4.578125000,0.006654404,4.578125000,0.000000000,4.578125000,0.003218470,4.578125000,0.000000000
,4.593750000,0.000000000,4.593750000,0.012120767,4.593750000,0.000000000,4.593750000,0.006600085,4.593750000,0.000000000,4.593750000,0.003249629,4.593750000,0.000000000
,4.609375000,0.000000000,4.609375000,0.012247070,4.609375000,0.000000000,4.609375000,0.006493201,4.609375000,0.000000000,4.609375000,0.003391370,4.609375000,0.000000000
,4.625000000,0.000000000,4.625000000,0.012151275,4.625000000,0.000000000,4.625000000,0.006328050,4.625000000,0.000000000,4.625000000,0.003541842,4.625000000,0.000000000
,4.640625000,0.000000000,4.640625000,0.012111614,4.640625000,0.000000000,4.640625000,0.006116384,4.640625000,0.000000000,4.640625000,0.003570514,4.640625000,0.000000000
,4.656250000,0.000000000,4.656250000,0.012050146,4.656250000,0.000000000,4.656250000,0.006059245,4.656250000,0.000000000,4.656250000,0.003689395,4.656250000,0.000000000
,4.671875000,0.000000000,4.671875000,0.011953603,4.671875000,0.000000000,4.671875000,0.005953711,4.671875000,0.000000000,4.671875000,0.003719043,4.671875000,0.000000000
,4.687500000,0.000000000,4.687500000,0.011681601,4.687500000,0.000000000,4.687500000,0.005825686,4.687500000,0.000000000,4.687500000,0.003827980,4.687500000,0.000000000
,4.703125000,0.000000000,4.703125000,0.011558348,4.703125000,0.000000000,4.703125000,0.005774138,4.703125000,0.000000000,4.703125000,0.003860470,4.703125000,0.000000000
,4.718750000,0.000000000,4.718750000,0.011530619,4.718750000,0.000000000,4.718750000,0.005805965,4.718750000,0.000000000,4.718750000,0.004326768,4.718750000,0.000000000
,4.734375000,0.000000000,4.734375000,0.011588152,4.734375000,0.000000000,4.734375000,0.005782407,4.734375000,0.000000000,4.734375000,0.004850141,4.734375000,0.000000000
,4.750000000,0.000000000,4.750000000,0.011544627,4.750000000,0.000000000,4.750000000,0.005799483,4.750000000,0.000000000,4.750000000,0.005373611,4.750000000,0.000000000
,4.765625000,0.000000000,4.765625000,0.011505912,4.765625000,0.000000000,4.765625000,0.005805655,4.765625000,0.000000000,4.765625000,0.005533186,4.765625000,0.000000000
,4.781250000,0.000000000,4.781250000,0.011623491,4.781250000,0.000000000,4.781250000,0.005727418,4.781250000,0.000000000,4.781250000,0.005632132,4.781250000,0.000000000
,4.796875000,0.000000000,4.796875000,0.011546701,4.796875000,0.000000000,4.796875000,0.005619788,4.796875000,0.000000000,4.796875000,0.005627449,4.796875000,0.000000000
,4.812500000,0.000000000,4.812500000,0.011530022,4.812500000,0.000000000,4.812500000,0.005491294,4.812500000,0.000000000,4.812500000,0.005816379,4.812500000,0.000000000
,4.828125000,0.000000000,4.828125000,0.011150719,4.828125000,0.000000000,4.828125000,0.005416600,4.828125000,0.000000000,4.828125000,0.006058906,4.828125000,0.000000000
,4.843750000,0.000000000,4.843750000,0.010933749,4.843750000,0.000000000,4.843750000,0.005286946,4.843750000,0.000000000,4.843750000,0.006158181,4.843750000,0.000000000
,4.859375000,0.000000000,4.859375000,0.010853244,4.859375000,0.000000000,4.859375000,0.005174011,4.859375000,0.000000000,4.859375000,0.006188137,4.859375000,0.000000000
,4.875000000,0.000000000,4.875000000,0.010646719,4.875000000,0.000000000,4.875000000,0.005132483,4.875000000,0.000000000,4.875000000,0.006391882,4.875000000,0.000000000
,4.890625000,0.000000000,4.890625000,0.010413591,4.890625000,0.000000000,4.890625000,0.005003281,4.890625000,0.000000000,4.890625000,0.006658581,4.890625000,0.000000000
,4.906250000,0.000000000,4.906250000,0.010145552,4.906250000,0.000000000,4.906250000,0.004877284,4.906250000,0.000000000,4.906250000,0.006807983,4.906250000,0.000000000
,4.921875000,0.000000000,4.921875000,0.009819863,4.921875000,0.000000000,4.921875000,0.004711072,4.921875000,0.000000000,4.921875000,0.007025358,4.921875000,0.000000000
,4.937500000,0.000000000,4.937500000,0.009518581,4.937500000,0.000000000,4.937500000,0.004597996,4.937500000,0.000000000,4.937500000,0.007376841,4.937500000,0.000000000
,4.953125000,0.000000000,4.953125000,0.009171378,4.953125000,0.000000000,4.953125000,0.004521811,4.953125000,0.000000000,4.953125000,0.007434854,4.953125000,0.000000000
,4.968750000,0.000000000,4.968750000,0.008887087,4.968750000,0.000000000,4.968750000,0.004409768,4.968750000,0.000000000,4.968750000,0.007454907,4.968750000,0.000000000
,4.984375000,0.000000000,4.984375000,0.008581040,4.984375000,0.000000000,4.984375000,0.004299780,4.984375000,0.000000000,4.984375000,0.007365824,4.984375000,0.000000000
,5.000000000,0.000000000,5.000000000,0.008282177,5.000000000,0.000000000,5.000000000,0.004162768,5.000000000,0.000000000,5.000000000,0.007275355,5.000000000,0.000000000
,5.015625000,0.000000000,5.015625000,0.007982877,5.015625000,0.000000000,5.015625000,0.004064247,5.015625000,0.000000000,5.015625000,0.007182619,5.015625000,0.000000000
,5.031250000,0.000000000,5.031250000,0.007705315,5.031250000,0.000000000,5.031250000,0.003993094,5.031250000,0.000000000,5.031250000,0.007067442,5.031250000,0.000000000
,5.046875000,0.000000000,5.046875000,0.007575056,5.046875000,0.000000000,5.046875000,0.003956424,5.046875000,0.000000000,5.046875000,0.006938548,5.046875000,0.000000000
,5.062500000,0.000000000,5.062500000,0.007566171,5.062500000,0.000000000,5.062500000,0.003960195,5.062500000,0.000000000,5.062500000,0.006696178,5.062500000,0.000000000
,5.078125000,0.000000000,5.078125000,0.007497182,5.078125000,0.000000000,5.078125000,0.003910175,5.078125000,0.000000000,5.078125000,0.006473145,5.078125000,0.000000000
,5.093750000,0.000000000,5.093750000,0.007432847,5.093750000,0.000000000,5.093750000,0.003842745,5.093750000,0.000000000,5.093750000,0.006313851,5.093750000,0.000000000
,5.109375000,0.000000000,5.109375000,0.007318563,5.109375000,0.000000000,5.109375000,0.003773871,5.109375000,0.000000000,5.109375000,0.006165423,5.109375000,0.000000000
,5.125000000,0.000000000,5.125000000,0.007293440,5.125000000,0.000000000,5.125000000,0.003744366,5.125000000,0.000000000,5.125000000,0.006142849,5.125000000,0.000000000
,5.140625000,0.000000000,5.140625000,0.007253702,5.140625000,0.000000000,5.140625000,0.003687620,5.140625000,0.000000000,5.140625000,0.006023983,5.140625000,0.000000000
,5.156250000,0.000000000,5.156250000,0.007416573,5.156250000,0.000000000,5.156250000,0.003699369,5.156250000,0.000000000,5.156250000,0.005895579,5.156250000,0.000000000
,5.171875000,0.000000000,5.171875000,0.007536630,5.171875000,0.000000000,5.171875000,0.003781902,5.171875000,0.000000000,5.171875000,0.005732257,5.171875000,0.000000000
,5.187500000,0.000000000,5.187500000,0.007720635,5.187500000,0.000000000,5.187500000,0.003878560,5.187500000,0.000000000,5.187500000,0.005706341,5.187500000,0.000000000
,5.203125000,0.000000000,5.203125000,0.007991751,5.203125000,0.000000000,5.203125000,0.003867359,5.203125000,0.000000000,5.203125000,0.005673123,5.203125000,0.000000000
,5.218750000,0.000000000,5.218750000,0.008177174,5.218750000,0.000000000,5.218750000,0.003868407,5.218750000,0.000000000,5.218750000,0.005969912,5.218750000,0.000000000
,5.234375000,0.000000000,5.234375000,0.008379383,5.234375000,0.000000000,5.234375000,0.003941312,5.234375000,0.000000000,5.234375000,0.006089646,5.234375000,0.000000000
,5.250000000,0.000000000,5.250000000,0.008532646,5.250000000,0.000000000,5.250000000,0.003979282,5.250000000,0.000000000,5.250000000,0.006160636,5.250000000,0.000000000
,5.265625000,0.000000000,5.265625000,0.008508047,5.265625000,0.000000000,5.265625000,0.003974675,5.265625000,0.000000000,5.265625000,0.006164135,5.265625000,0.000000000
,5.281250000,0.000000000,5.281250000,0.008435891,5.281250000,0.000000000,5.281250000,0.003985776,5.281250000,0.000000000,5.281250000,0.006004282,5.281250000,0.000000000
,5.296875000,0.000000000,5.296875000,0.008442207,5.296875000,0.000000000,5.296875000,0.004032610,5.296875000,0.000000000,5.296875000,0.005913179,5.296875000,0.000000000
,5.312500000,0.000000000,5.312500000,0.008432590,5.312500000,0.000000000,5.312500000,0.004010654,5.312500000,0.000000000,5.312500000,0.005870637,5.312500000,0.000000000
,5.328125000,0.000000000,5.328125000,0.008429455,5.328125000,0.000000000,5.328125000,0.004043524,5.328125000,0.000000000,5.328125000,0.005780057,5.328125000,0.000000000
,5.343750000,0.000000000,5.343750000,0.008356463,5.343750000,0.000000000,5.343750000,0.004041470,5.343750000,0.000000000,5.343750000,0.005800701,5.343750000,0.000000000
,5.359375000,0.000000000,5.359375000,0.008295032,5.359375000,0.000000000,5.359375000,0.004075595,5.359375000,0.000000000,5.359375000,0.005840687,5.359375000,0.000000000
,5.375000000,0.000000000,5.375000000,0.008134051,5.375000000,0.000000000,5.375000000,0.004174845,5.375000000,0.000000000,5.375000000,0.005816740,5.375000000,0.000000000
,5.390625000,0.000000000,5.390625000,0.008018545,5.390625000,0.000000000,5.390625000,0.004253185,5.390625000,0.000000000,5.390625000,0.006119350,5.390625000,0.000000000
,5.406250000,0.000000000,5.406250000,0.008045418,5.406250000,0.000000000,5.406250000,0.004307438,5.406250000,0.000000000,5.406250000,0.006242238,5.406250000,0.000000000
,5.421875000,0.000000000,5.421875000,0.008117981,5.421875000,0.000000000,5.421875000,0.004328195,5.421875000,0.000000000,5.421875000,0.006452285,5.421875000,0.000000000
,5.437500000,0.000000000,5.437500000,0.008052130,5.437500000,0.000000000,5.437500000,0.004381251,5.437500000,0.000000000,5.437500000,0.006592964,5.437500000,0.000000000
,5.453125000,0.000000000,5.453125000,0.008028573,5.453125000,0.000000000,5.453125000,0.004288115,5.453125000,0.000000000,5.453125000,0.006829025,5.453125000,0.000000000
,5.468750000,0.000000000,5.468750000,0.007953235,5.468750000,0.000000000,5.468750000,0.004248378,5.468750000,0.000000000,5.468750000,0.006926447,5.468750000,0.000000000
,5.484375000,0.000000000,5.484375000,0.007873949,5.484375000,0.000000000,5.484375000,0.004332351,5.484375000,0.000000000,5.484375000,0.007181886,5.484375000,0.000000000
,5.500000000,0.000000000,5.500000000,0.007876654,5.500000000,0.000000000,5.500000000,0.004312188,5.500000000,0.000000000,5.500000000,0.007319328,5.500000000,0.000000000
,5.515625000,0.000000000,5.515625000,0.007895508,5.515625000,0.000000000,5.515625000,0.004285899,5.515625000,0.000000000,5.515625000,0.007504976,5.515625000,0.000000000
,5.531250000,0.000000000,5.531250000,0.007811099,5.531250000,0.000000000,5.531250000,0.004300185,5.531250000,0.000000000,5.531250000,0.007747243,5.531250000,0.000000000
,5.546875000,0.000000000,5.546875000,0.007747294,5.546875000,0.000000000,5.546875000,0.004321604,5.546875000,0.000000000,5.546875000,0.007979205,5.546875000,0.000000000
,5.562500000,0.000000000,5.562500000,0.007687557,5.562500000,0.000000000,5.562500000,0.004295777,5.562500000,0.000000000,5.562500000,0.008235562,5.562500000,0.000000000
,5.578125000,0.000000000,5.578125000,0.007535425,5.578125000,0.000000000,5.578125000,0.004235394,5.578125000,0.000000000,5.578125000,0.008434428,5.578125000,0.000000000
,5.593750000,0.000000000,5.593750000,0.007388737,5.593750000,0.000000000,5.593750000,0.004121816,5.593750000,0.000000000,5.593750000,0.008542147,5.593750000,0.000000000
,5.609375000,0.000000000,5.609375000,0.007350857,5.609375000,0.000000000,5.609375000,0.004058923,5.609375000,0.000000000,5.609375000,0.008770785,5.609375000,0.000000000
,5.625000000,0.000000000,5.625000000,0.007180949,5.625000000,0.000000000,5.625000000,0.004196046,5.625000000,0.000000000,5.625000000,0.008795307,5.625000000,0.000000000
,5.640625000,0.000000000,5.640625000,0.007094065,5.640625000,0.000000000,5.640625000,0.004240273,5.640625000,0.000000000,5.640625000,0.008966497,5.640625000,0.000000000
,5.656250000,0.000000000,5.656250000,0.007115458,5.656250000,0.000000000,5.656250000,0.004328692,5.656250000,0.000000000,5.656250000,0.008942232,5.656250000,0.000000000
,5.671875000,0.000000000,5.671875000,0.007037466,5.671875000,0.000000000,5.671875000,0.004396597,5.671875000,0.000000000,5.671875000,0.008900128,5.671875000,0.000000000
,5.687500000,0.000000000,5.687500000,0.007007173,5.687500000,0.000000000,5.687500000,0.004436566,5.687500000,0.000000000,5.687500000,0.008847331,5.687500000,0.000000000
,5.703125000,0.000000000,5.703125000,0.006849037,5.703125000,0.000000000,5.703125000,0.004543426,5.703125000,0.000000000,5.703125000,0.008750657,5.703125000,0.000000000
,5.718750000,0.000000000,5.718750000,0.006723299,5.718750000,0.000000000,5.718750000,0.004703017,5.718750000,0.000000000,5.718750000,0.008723143,5.718750000,0.000000000
,5.734375000,0.000000000,5.734375000,0.006654710,5.734375000,0.000000000,5.734375000,0.004683349,5.734375000,0.000000000,5.734375000,0.008676772,5.734375000,0.000000000
,5.750000000,0.000000000,5.750000000,0.006559689,5.750000000,0.000000000,5.750000000,0.004784836,5.750000000,0.000000000,5.750000000,0.008788833,5.750000000,0.000000000
,5.765625000,0.000000000,5.765625000,0.006459380,5.765625000,0.000000000,5.765625000,0.004893652,5.765625000,0.000000000,5.765625000,0.008817888,5.765625000,0.000000000
,5.781250000,0.000000000,5.781250000,0.006305766,5.781250000,0.000000000,5.781250000,0.004894366,5.781250000,0.000000000,5.781250000,0.008841401,5.781250000,0.000000000
,5.796875000,0.000000000,5.796875000,0.006117398,5.796875000,0.000000000,5.796875000,0.005012939,5.796875000,0.000000000,5.796875000,0.008874280,5.796875000,0.000000000
,5.812500000,0.000000000,5.812500000,0.005914470,5.812500000,0.000000000,5.812500000,0.005081486,5.812500000,0.000000000,5.812500000,0.008967302,5.812500000,0.000000000
,5.828125000,0.000000000,5.828125000,0.005715840,5.828125000,0.000000000,5.828125000,0.005128225,5.828125000,0.000000000,5.828125000,0.009025807,5.828125000,0.000000000
,5.843750000,0.000000000,5.843750000,0.005550275,5.843750000,0.000000000,5.843750000,0.005138882,5.843750000,0.000000000,5.843750000,0.009079299,5.843750000,0.000000000
,5.859375000,0.000000000,5.859375000,0.005388871,5.859375000,0.000000000,5.859375000,0.005344285,5.859375000,0.000000000,5.859375000,0.009219466,5.859375000,0.000000000
,5.875000000,0.000000000,5.875000000,0.005217643,5.875000000,0.000000000,5.875000000,0.005475117,5.875000000,0.000000000,5.875000000,0.009188193,5.875000000,0.000000000
,5.890625000,0.000000000,5.890625000,0.005087314,5.890625000,0.000000000,5.890625000,0.005561201,5.890625000,0.000000000,5.890625000,0.009042531,5.890625000,0.000000000
,5.906250000,0.000000000,5.906250000,0.005013839,5.906250000,0.000000000,5.906250000,0.005700067,5.906250000,0.000000000,5.906250000,0.009165271,5.906250000,0.000000000
,5.921875000,0.000000000,5.921875000,0.004956347,5.921875000,0.000000000,5.921875000,0.005885501,5.921875000,0.000000000,5.921875000,0.009242726,5.921875000,0.000000000
,5.937500000,0.000000000,5.937500000,0.004889479,5.937500000,0.000000000,5.937500000,0.005976944,5.937500000,0.000000000,5.937500000,0.009309914,5.937500000,0.000000000
,5.953125000,0.000000000,5.953125000,0.004795514,5.953125000,0.000000000,5.953125000,0.005927589,5.953125000,0.000000000,5.953125000,0.009325841,5.953125000,0.000000000
,5.968750000,0.000000000,5.968750000,0.004679941,5.968750000,0.000000000,5.968750000,0.005858255,5.968750000,0.000000000,5.968750000,0.009289798,5.968750000,0.000000000
,5.984375000,0.000000000,5.984375000,0.004706615,5.984375000,0.000000000,5.984375000,0.005921848,5.984375000,0.000000000,5.984375000,0.009172581,5.984375000,0.000000000
,6.000000000,0.000000000,6.000000000,0.004643519,6.000000000,0.000000000,6.000000000,0.005982609,6.000000000,0.000000000,6.000000000,0.009041987,6.000000000,0.000000000
,6.015625000,0.000000000,6.015625000,0.004566022,6.015625000,0.000000000,6.015625000,0.005942206,6.015625000,0.000000000,6.015625000,0.008985616,6.015625000,0.000000000
,6.031250000,0.000000000,6.031250000,0.004519356,6.031250000,0.000000000,6.031250000,0.005742686,6.031250000,0.000000000,6.031250000,0.008962573,6.031250000,0.000000000
,6.046875000,0.000000000,6.046875000,0.004449850,6.046875000,0.000000000,6.046875000,0.005562859,6.046875000,0.000000000,6.046875000,0.008935023,6.046875000,0.000000000
,6.062500000,0.000000000,6.062500000,0.004373365,6.062500000,0.000000000,6.062500000,0.005393748,6.062500000,0.000000000,6.062500000,0.008793753,6.062500000,0.000000000
,6.078125000,0.000000000,6.078125000,0.004364747,6.078125000,0.000000000,6.078125000,0.005222947,6.078125000,0.000000000,6.078125000,0.008758933,6.078125000,0.000000000
,6.093750000,0.000000000,6.093750000,0.004329813,6.093750000,0.000000000,6.093750000,0.005060121,6.093750000,0.000000000,6.093750000,0.008752161,6.093750000,0.000000000
,6.109375000,0.000000000,6.109375000,0.004288622,6.109375000,0.000000000,6.109375000,0.005025386,6.109375000,0.000000000,6.109375000,0.008572699,6.109375000,0.000000000
,6.125000000,0.000000000,6.125000000,0.004320660,6.125000000,0.000000000,6.125000000,0.005041499,6.125000000,0.000000000,6.125000000,0.008577581,6.125000000,0.000000000
,6.140625000,0.000000000,6.140625000,0.004324420,6.140625000,0.000000000,6.140625000,0.004919175,6.140625000,0.000000000,6.140625000,0.008546449,6.140625000,0.000000000
,6.156250000,0.000000000,6.156250000,0.004359333,6.156250000,0.000000000,6.156250000,0.004739491,6.156250000,0.000000000,6.156250000,0.008479659,6.156250000,0.000000000
,6.171875000,0.000000000,6.171875000,0.004456063,6.171875000,0.000000000,6.171875000,0.004589715,6.171875000,0.000000000,6.171875000,0.008529426,6.171875000,0.000000000
,6.187500000,0.000000000,6.187500000,0.004478414,6.187500000,0.000000000,6.187500000,0.004513923,6.187500000,0.000000000,6.187500000,0.008585849,6.187500000,0.000000000
,6.203125000,0.000000000,6.203125000,0.004601859,6.203125000,0.000000000,6.203125000,0.004414742,6.203125000,0.000000000,6.203125000,0.008532136,6.203125000,0.000000000
,6.218750000,0.000000000,6.218750000,0.004652381,6.218750000,0.000000000,6.218750000,0.004493496,6.218750000,0.000000000,6.218750000,0.008486101,6.218750000,0.000000000
,6.234375000,0.000000000,6.234375000,0.004693527,6.234375000,0.000000000,6.234375000,0.004488498,6.234375000,0.000000000,6.234375000,0.008306570,6.234375000,0.000000000
,6.250000000,0.000000000,6.250000000,0.004743054,6.250000000,0.000000000,6.250000000,0.004524402,6.250000000,0.000000000,6.250000000,0.008287878,6.250000000,0.000000000
,6.265625000,0.000000000,6.265625000,0.004900860,6.265625000,0.000000000,6.265625000,0.004549270,6.265625000,0.000000000,6.265625000,0.007979102,6.265625000,0.000000000
,6.281250000,0.000000000,6.281250000,0.005071329,6.281250000,0.000000000,6.281250000,0.004597943,6.281250000,0.000000000,6.281250000,0.007665305,6.281250000,0.000000000
,6.296875000,0.000000000,6.296875000,0.005185450,6.296875000,0.000000000,6.296875000,0.004520421,6.296875000,0.000000000,6.296875000,0.007415706,6.296875000,0.000000000
,6.312500000,0.000000000,6.312500000,0.005291232,6.312500000,0.000000000,6.312500000,0.004452148,6.312500000,0.000000000,6.312500000,0.007177000,6.312500000,0.000000000
,6.328125000,0.000000000,6.328125000,0.005443767,6.328125000,0.000000000,6.328125000,0.004399198,6.328125000,0.000000000,6.328125000,0.006932467,6.328125000,0.000000000
,6.343750000,0.000000000,6.343750000,0.005562272,6.343750000,0.000000000,6.343750000,0.004348240,6.343750000,0.000000000,6.343750000,0.006686817,6.343750000,0.000000000
,6.359375000,0.000000000,6.359375000,0.005736694,6.359375000,0.000000000,6.359375000,0.004308180,6.359375000,0.000000000,6.359375000,0.006467068,6.359375000,0.000000000
,6.375000000,0.000000000,6.375000000,0.005765867,6.375000000,0.000000000,6.375000000,0.004246715,6.375000000,0.000000000,6.375000000,0.006210562,6.375000000,0.000000000
,6.390625000,0.000000000,6.390625000,0.005912217,6.390625000,0.000000000,6.390625000,0.004336839,6.390625000,0.000000000,6.390625000,0.005998786,6.390625000,0.000000000
,6.406250000,0.000000000,6.406250000,0.006124847,6.406250000,0.000000000,6.406250000,0.004321771,6.406250000,0.000000000,6.406250000,0.005741591,6.406250000,0.000000000
,6.421875000,0.000000000,6.421875000,0.006138876,6.421875000,0.000000000,6.421875000,0.004288204,6.421875000,0.000000000,6.421875000,0.005498873,6.421875000,0.000000000
,6.437500000,0.000000000,6.437500000,0.006160785,6.437500000,0.000000000,6.437500000,0.004271206,6.437500000,0.000000000,6.437500000,0.005260047,6.437500000,0.000000000
,6.453125000,0.000000000,6.453125000,0.006264255,6.453125000,0.000000000,6.453125000,0.004284033,6.453125000,0.000000000,6.453125000,0.005038067,6.453125000,0.000000000
,6.468750000,0.000000000,6.468750000,0.006285014,6.468750000,0.000000000,6.468750000,0.004280146,6.468750000,0.000000000,6.468750000,0.004861609,6.468750000,0.000000000
,6.484375000,0.000000000,6.484375000,0.006414915,6.484375000,0.000000000,6.484375000,0.004261971,6.484375000,0.000000000,6.484375000,0.004661776,6.484375000,0.000000000
,6.500000000,0.000000000,6.500000000,0.006671354,6.500000000,0.000000000,6.500000000,0.004327627,6.500000000,0.000000000,6.500000000,0.004512645,6.500000000,0.000000000
,6.515625000,0.000000000,6.515625000,0.006802978,6.515625000,0.000000000,6.515625000,0.004295755,6.515625000,0.000000000,6.515625000,0.004447632,6.515625000,0.000000000
,6.531250000,0.000000000,6.531250000,0.006884258,6.531250000,0.000000000,6.531250000,0.004431396,6.531250000,0.000000000,6.531250000,0.004351309,6.531250000,0.000000000
,6.546875000,0.000000000,6.546875000,0.006916657,6.546875000,0.000000000,6.546875000,0.004719174,6.546875000,0.000000000,6.546875000,0.004281382,6.546875000,0.000000000
,6.562500000,0.000000000,6.562500000,0.006757489,6.562500000,0.000000000,6.562500000,0.004716000,6.562500000,0.000000000,6.562500000,0.004173287,6.562500000,0.000000000
,6.578125000,0.000000000,6.578125000,0.006636675,6.578125000,0.000000000,6.578125000,0.004855536,6.578125000,0.000000000,6.578125000,0.004067985,6.578125000,0.000000000
,6.593750000,0.000000000,6.593750000,0.006597472,6.593750000,0.000000000,6.593750000,0.004952501,6.593750000,0.000000000,6.593750000,0.003995543,6.593750000,0.000000000
,6.609375000,0.000000000,6.609375000,0.006523052,6.609375000,0.000000000,6.609375000,0.005237684,6.609375000,0.000000000,6.609375000,0.003930339,6.609375000,0.000000000
,6.625000000,0.000000000,6.625000000,0.006461210,6.625000000,0.000000000,6.625000000,0.005632435,6.625000000,0.000000000,6.625000000,0.004007619,6.625000000,0.000000000
,6.640625000,0.000000000,6.640625000,0.006396730,6.640625000,0.000000000,6.640625000,0.006013562,6.640625000,0.000000000,6.640625000,0.003994349,6.640625000,0.000000000
,6.656250000,0.000000000,6.656250000,0.006337067,6.656250000,0.000000000,6.656250000,0.006156995,6.656250000,0.000000000,6.656250000,0.004023398,6.656250000,0.000000000
,6.671875000,0.000000000,6.671875000,0.006240075,6.671875000,0.000000000,6.671875000,0.006413000,6.671875000,0.000000000,6.671875000,0.004096796,6.671875000,0.000000000
,6.687500000,0.000000000,6.687500000,0.006130268,6.687500000,0.000000000,6.687500000,0.006860211,6.687500000,0.000000000,6.687500000,0.004018733,6.687500000,0.000000000
,6.703125000,0.000000000,6.703125000,0.006168254,6.703125000,0.000000000,6.703125000,0.007255966,6.703125000,0.000000000,6.703125000,0.004004550,6.703125000,0.000000000
,6.718750000,0.000000000,6.718750000,0.006150077,6.718750000,0.000000000,6.718750000,0.007713742,6.718750000,0.000000000,6.718750000,0.004064673,6.718750000,0.000000000
,6.734375000,0.000000000,6.734375000,0.006166259,6.734375000,0.000000000,6.734375000,0.008012445,6.734375000,0.000000000,6.734375000,0.004150508,6.734375000,0.000000000
,6.750000000,0.000000000,6.750000000,0.006033902,6.750000000,0.000000000,6.750000000,0.008211276,6.750000000,0.000000000,6.750000000,0.004382579,6.750000000,0.000000000
,6.765625000,0.000000000,6.765625000,0.005893471,6.765625000,0.000000000,6.765625000,0.008376556,6.765625000,0.000000000,6.765625000,0.004588189,6.765625000,0.000000000
,6.781250000,0.000000000,6.781250000,0.005781575,6.781250000,0.000000000,6.781250000,0.008361764,6.781250000,0.000000000,6.781250000,0.004810551,6.781250000,0.000000000
,6.796875000,0.000000000,6.796875000,0.005698939,6.796875000,0.000000000,6.796875000,0.008277149,6.796875000,0.000000000,6.796875000,0.004808377,6.796875000,0.000000000
,6.812500000,0.000000000,6.812500000,0.005651977,6.812500000,0.000000000,6.812500000,0.008226067,6.812500000,0.000000000,6.812500000,0.005029798,6.812500000,0.000000000
,6.828125000,0.000000000,6.828125000,0.005753243,6.828125000,0.000000000,6.828125000,0.008262218,6.828125000,0.000000000,6.828125000,0.005264638,6.828125000,0.000000000
,6.843750000,0.000000000,6.843750000,0.005701074,6.843750000,0.000000000,6.843750000,0.008112652,6.843750000,0.000000000,6.843750000,0.005190479,6.843750000,0.000000000
,6.859375000,0.000000000,6.859375000,0.005632168,6.859375000,0.000000000,6.859375000,0.008061948,6.859375000,0.000000000,6.859375000,0.005078335,6.859375000,0.000000000
,6.875000000,0.000000000,6.875000000,0.005539447,6.875000000,0.000000000,6.875000000,0.007982246,6.875000000,0.000000000,6.875000000,0.005104142,6.875000000,0.000000000
